id,nft_rank,rarity score,img_url,is_one_of_one,background,body,eyes,look,mouth,gender,accessory,outfit,food,facial hair,trait_count,background,body,eyes,look,mouth,gender,accessory,outfit,food,facial hair,trait_count
4362,7437,127.27,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4362,No,Metropol Dawn,Hay Warm,Sparkles,None,Braces,Jack,None,Blue Stripe Tee,None,None,4,26.1,10.0,20.7,1.1,15.2,2.0,1.7,46.8,1.1,1.1,1.5
2960,7438,127.26,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2960,No,Blue,Hay Purple,Sparkles,None,Whine,Jack,None,Red Puffer,None,None,4,16.8,10.7,20.7,1.1,23.8,2.0,1.7,46.8,1.1,1.1,1.5
2524,7451,127.08,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2524,No,Light Blue,Hay Pastel,Sparkles,None,Braces,Jenny,Purple Beanie,None,None,None,4,17.2,19.4,20.7,1.1,15.2,2.0,46.0,1.8,1.1,1.1,1.5
7134,7458,126.98,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7134,No,Mint,Droopy Snow,Sparkles,None,Braces,Jenny,None,Pink Hoodie,None,None,4,16.6,20.2,20.7,1.1,15.2,2.0,1.7,45.8,1.1,1.1,1.5
6179,7464,126.84,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6179,No,Burgundy,Flappy Cool,Sparkles,None,Happy,Jack,None,Blue Stripe Tee,None,None,4,16.9,15.2,20.7,1.1,18.7,2.0,1.7,46.8,1.1,1.1,1.5
5067,7466,126.81,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5067,No,Chamomile,Hay Snow,Sparkles,None,Natural,Jenny,None,Cherry Turtleneck,None,None,4,16.3,10.9,20.7,1.1,5.4,2.0,1.7,65.0,1.1,1.1,1.5
305,7473,126.67,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/305,No,Burgundy,Hay Purple,Sparkles,None,Natural,Jenny,Orange Bucket Hat,None,None,None,4,16.9,10.7,20.7,1.1,5.4,2.0,64.4,1.8,1.1,1.1,1.5
5940,7491,126.40,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5940,No,Mint,Hay Warm,Sparkles,None,Sweetie,Jack,None,Blue Turtleneck,None,None,4,16.6,10.0,20.7,1.1,16.9,2.0,1.7,53.7,1.1,1.1,1.5
5732,7506,126.18,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5732,No,Lime,Hay Warm,Sparkles,None,Playful,Jack,Green Beanie,None,None,None,5,16.2,10.0,20.7,1.1,19.1,2.0,48.2,1.8,1.1,1.1,4.9
7334,7507,126.17,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7334,No,Purple,Hay Snow,Sparkles,Naked,Whine,Jenny,None,None,None,None,4,17.8,10.9,20.7,43.8,23.8,2.0,1.7,1.8,1.1,1.1,1.5
4795,7510,126.15,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4795,No,Metropol Sunset,Hay Purple,Sparkles,None,Braces,Jenny,None,Pink Hoodie,None,None,4,25.3,10.7,20.7,1.1,15.2,2.0,1.7,45.8,1.1,1.1,1.5
6030,7519,126.02,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6030,No,Blue,Hay Snow,Sparkles,None,Teeth,Jack,None,Red Puffer,None,None,4,16.8,10.9,20.7,1.1,22.3,2.0,1.7,46.8,1.1,1.1,1.5
162,7521,125.98,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/162,No,Magenta,Hay Cool,Sparkles,None,Braces,Jack,None,Orange Hoodie,None,None,3,18.4,10.6,20.7,1.1,15.2,2.0,1.7,46.3,1.1,1.1,7.8
3371,7526,125.90,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/3371,No,Burgundy,Hay Purple,Sparkles,None,Braces,Jack,None,Aqua Puffer,None,None,3,16.9,10.7,20.7,1.1,15.2,2.0,1.7,47.7,1.1,1.1,7.8
2130,7532,125.81,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2130,No,Orange,Hay Blue,Sparkles,Naked,Natural,Jack,None,None,None,None,4,17.1,29.6,20.7,43.8,5.4,2.0,1.7,1.8,1.1,1.1,1.5
1502,7535,125.77,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1502,No,Magenta,Flappy Cool,Sparkles,None,Sweetie,Jack,Purple Beanie,None,None,None,4,18.4,15.2,20.7,1.1,16.9,2.0,46.0,1.8,1.1,1.1,1.5
4333,7536,125.74,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4333,No,Pink,Hay Snow,Sparkles,None,Natural,Jenny,None,Yellow Turtleneck,None,None,4,18.7,10.9,20.7,1.1,5.4,2.0,1.7,61.5,1.1,1.1,1.5
1665,7537,125.74,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1665,No,Pink,Hay Snow,Sparkles,Naked,Disagree,Jenny,None,None,None,None,4,18.7,10.9,20.7,43.8,22.4,2.0,1.7,1.8,1.1,1.1,1.5
4637,7545,125.57,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4637,No,Light Blue,Hay Purple,Sparkles,None,Teeth,Jack,None,Mint Hoodie,None,None,4,17.2,10.7,20.7,1.1,22.3,2.0,1.7,46.3,1.1,1.1,1.5
7426,7556,125.31,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7426,No,Light Blue,Hay Purple,Sparkles,None,Teeth,Jack,None,Blue Hoodie,None,None,4,17.2,10.7,20.7,1.1,22.3,2.0,1.7,46.0,1.1,1.1,1.5
737,7573,125.13,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/737,No,Lavender,Hay Cool,Sparkles,None,Teeth,Jack,Red Beanie,None,None,None,4,16.4,10.6,20.7,1.1,22.3,2.0,46.6,1.8,1.1,1.1,1.5
2988,7613,124.39,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2988,No,Carob,Flappy Cool,Sparkles,None,Yawn,Jenny,None,Pink Hoodie,None,None,4,17.7,15.2,20.7,1.1,16.6,2.0,1.7,45.8,1.1,1.1,1.5
452,7624,124.15,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/452,No,Chamomile,Hay Warm,Sparkles,None,Yawn,Jenny,None,Pink Hoodie,None,None,3,16.3,10.0,20.7,1.1,16.6,2.0,1.7,45.8,1.1,1.1,7.8
7372,7628,124.09,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7372,No,Light Blue,Hay Snow,Sparkles,None,Playful,Jenny,None,Aqua Puffer,None,None,4,17.2,10.9,20.7,1.1,19.1,2.0,1.7,47.7,1.1,1.1,1.5
4403,7630,124.01,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4403,No,Burgundy,Hay Purple,Sparkles,None,Braces,Jenny,None,Pink Hoodie,None,None,3,16.9,10.7,20.7,1.1,15.2,2.0,1.7,45.8,1.1,1.1,7.8
6668,7647,123.65,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6668,No,Mint,Hay Snow,Sparkles,None,Natural,Jenny,None,Yellow Turtleneck,None,None,4,16.6,10.9,20.7,1.1,5.4,2.0,1.7,61.5,1.1,1.1,1.5
2777,7715,121.85,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2777,No,Orange,Hay Purple,Sparkles,None,Yawn,Jack,Green Beanie,None,None,None,4,17.1,10.7,20.7,1.1,16.6,2.0,48.2,1.8,1.1,1.1,1.5
744,7716,121.81,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/744,No,Burgundy,Flappy Treasure,Sparkles,Naked,Yawn,Jack,None,None,None,None,4,16.9,14.6,20.7,43.8,16.6,2.0,1.7,1.8,1.1,1.1,1.5
4386,7733,121.34,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4386,No,Chamomile,Knotty Cool,Sparkles,None,Natural,Jenny,None,Aqua Puffer,None,None,4,16.3,22.8,20.7,1.1,5.4,2.0,1.7,47.7,1.1,1.1,1.5
3506,7772,120.13,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/3506,No,Orange,Droopy Warm,Sparkles,None,Natural,Jenny,None,Red Stripe Tee,None,None,4,17.1,14.4,20.7,1.1,5.4,2.0,1.7,54.1,1.1,1.1,1.5
1013,7773,120.09,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1013,No,Chamomile,Hay Warm,Sparkles,None,Braces,Jenny,None,Blue Hoodie,None,None,5,16.3,10.0,20.7,1.1,15.2,2.0,1.7,46.0,1.1,1.1,4.9
2879,7781,119.91,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2879,No,Chamomile,Hay Purple,Sparkles,None,Sweetie,Jack,None,Blue Stripe Tee,None,None,4,16.3,10.7,20.7,1.1,16.9,2.0,1.7,46.8,1.1,1.1,1.5
2072,7806,119.41,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2072,No,Mint,Hay Purple,Sparkles,None,Sweetie,Jenny,None,Blue Hoodie,None,None,4,16.6,10.7,20.7,1.1,16.9,2.0,1.7,46.0,1.1,1.1,1.5
4976,7809,119.33,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4976,No,Blue,Hay Purple,Sparkles,None,Sweetie,Jack,None,Pink Hoodie,None,None,4,16.8,10.7,20.7,1.1,16.9,2.0,1.7,45.8,1.1,1.1,1.5
7240,7823,118.61,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7240,No,Orange,Hay Warm,Sparkles,None,Yawn,Jenny,None,Pink Hoodie,None,None,4,17.1,10.0,20.7,1.1,16.6,2.0,1.7,45.8,1.1,1.1,1.5
5831,7866,117.34,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5831,No,Carob,Hay Treasure,Sparkles,None,Natural,Jenny,None,Purple Puffer,None,None,4,17.7,17.1,20.7,1.1,5.4,2.0,1.7,47.9,1.1,1.1,1.5
243,7874,117.03,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/243,No,Metropol Dawn,Hay Cool,Sparkles,None,Natural,Jack,None,Pink Hoodie,None,None,4,26.1,10.6,20.7,1.1,5.4,2.0,1.7,45.8,1.1,1.1,1.5
5148,7888,116.39,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5148,No,Light Blue,Hay Snow,Sparkles,None,Natural,Jack,None,Blue Turtleneck,None,None,4,17.2,10.9,20.7,1.1,5.4,2.0,1.7,53.7,1.1,1.1,1.5
4936,7958,111.93,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4936,No,Pink,Hay Purple,Sparkles,None,Natural,Jenny,None,Purple Puffer,None,None,4,18.7,10.7,20.7,1.1,5.4,2.0,1.7,47.9,1.1,1.1,1.5
1158,7978,110.89,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1158,No,Pink,Hay Snow,Sparkles,None,Natural,Jenny,Red Beanie,None,None,None,4,18.7,10.9,20.7,1.1,5.4,2.0,46.6,1.8,1.1,1.1,1.5
555,8004,109.07,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/555,No,Lime,Hay Cool,Sparkles,None,Natural,Jenny,None,Aqua Puffer,None,None,4,16.2,10.6,20.7,1.1,5.4,2.0,1.7,47.7,1.1,1.1,1.5
4940,8027,106.37,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4940,No,Chamomile,Hay Snow,Sparkles,Naked,Natural,Jack,None,None,None,None,4,16.3,10.9,20.7,43.8,5.4,2.0,1.7,1.8,1.1,1.1,1.5
3,10,"18,171.34",QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/3,Yes,Matrix,Jeans,Stare,BMO,Simple Smile,Jack,None,None,None,None,4,2013.8,8055.0,12.2,8055.0,26.2,2.0,1.7,1.8,1.1,1.1,1.5
6583,15,"16,160.15",QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6583,Yes,Forest,Hay Warm,Stare,Shrek,Happy,Jack,None,None,None,None,4,8055.0,10.0,12.2,8055.0,18.7,2.0,1.7,1.8,1.1,1.1,1.5
15,16,"16,158.06",QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/15,Yes,Mint,Hay Warm,Stare,Monkey,Brain Slushie,Jack,None,None,None,None,4,16.6,10.0,12.2,8055.0,8055.0,2.0,1.7,1.8,1.1,1.1,1.5
23,17,"16,154.50",QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/23,Yes,Carob,Golden,Stare,Golden,Natural,Jenny,None,None,None,None,4,17.7,8055.0,12.2,8055.0,5.4,2.0,1.7,1.8,1.1,1.1,1.5
12,18,"16,154.01",QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/12,Yes,Light Blue,Flappy Brain,Stare,Red Bandana,Natural,Jack,None,None,None,None,4,17.2,8055.0,12.2,8055.0,5.4,2.0,1.7,1.8,1.1,1.1,1.5
19,19,"16,146.82",QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/19,Yes,Space,Hay Warm,Stare,Astronaut,Natural,Jack,None,None,None,None,4,8055.0,10.0,12.2,8055.0,5.4,2.0,1.7,1.8,1.1,1.1,1.5
6,28,"8,187.37",QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6,Yes,Chamomile,Hay Treasure,Stare,Toad,WTF,Jack,None,None,None,None,4,16.3,17.1,12.2,8055.0,77.5,2.0,1.7,1.8,1.1,1.1,1.5
25,29,"8,176.51",QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/25,Yes,Sky Day,Hay Warm,Stare,Dragon,Surprised,Jack,None,None,None,None,4,59.2,10.0,12.2,8055.0,30.9,2.0,1.7,1.8,1.1,1.1,1.5
1234,32,"8,143.28",QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1234,Yes,Carob,Flame,Stare,Naked,Natural,Jenny,None,None,None,None,4,17.7,8055.0,12.2,43.8,5.4,2.0,1.7,1.8,1.1,1.1,1.5
2421,117,460.43,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2421,No,Starry Sand,Droopy Blue,Stare,Swol Body,Braces,Jack,None,None,None,None,4,33.7,39.9,12.2,350.2,15.2,2.0,1.7,1.8,1.1,1.1,1.5
2446,171,431.21,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2446,No,Sky Day,Hay Cool,Stare,None,Surprised,Jenny,None,Moo,None,None,4,59.2,10.6,12.2,1.1,30.9,2.0,1.7,309.8,1.1,1.1,1.5
3310,186,425.16,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/3310,No,Orange,Flappy Cool,Stare,Moby Donk,Mocking,Jack,None,None,None,None,4,17.1,15.2,12.2,335.6,35.8,2.0,1.7,1.8,1.1,1.1,1.5
4704,208,414.95,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4704,No,Magenta,Hay Snow,Stare,Fem Swol Body,Shy,Jenny,None,None,None,None,4,18.4,10.9,12.2,335.6,28.6,2.0,1.7,1.8,1.1,1.1,1.5
1029,243,390.75,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1029,No,Lavender,Flappy Cool,Stare,None,Slurpee,Jenny,Surprise,None,None,None,4,16.4,15.2,12.2,1.1,60.6,2.0,277.8,1.8,1.1,1.1,1.5
7584,253,385.80,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7584,No,Burgundy,Hay Care,Stare,None,Happy,Jenny,Surprise,None,None,None,4,16.9,51.6,12.2,1.1,18.7,2.0,277.8,1.8,1.1,1.1,1.5
2817,265,377.99,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2817,No,Lime,Droopy Warm,Stare,None,Sweetie,Jenny,None,Moo,None,None,4,16.2,14.4,12.2,1.1,16.9,2.0,1.7,309.8,1.1,1.1,1.5
4645,292,364.36,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4645,No,Purple,Hay Purple,Stare,None,Natural,Jenny,None,Moo,None,None,4,17.8,10.7,12.2,1.1,5.4,2.0,1.7,309.8,1.1,1.1,1.5
2656,308,358.61,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2656,No,Purple,Hay Pastel,Stare,None,Yawn,Jenny,Surprise,None,None,None,3,17.8,19.4,12.2,1.1,16.6,2.0,277.8,1.8,1.1,1.1,7.8
8011,314,356.28,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/8011,No,Sky Sunrise,Hay Warm,Stare,None,Natural,Jenny,Laptop,None,None,None,5,86.6,10.0,12.2,1.1,5.4,2.0,230.1,1.8,1.1,1.1,4.9
7936,322,353.02,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7936,No,Purple,Flappy Mud,Stare,None,Happy,Jack,Carrot Headset,None,None,None,2,17.8,27.9,12.2,1.1,18.7,2.0,120.2,1.8,1.1,1.1,149.2
2437,381,323.36,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2437,No,Magenta,Hay Snow,Stare,None,Natural,Jenny,Carrot Headset,None,None,None,2,18.4,10.9,12.2,1.1,5.4,2.0,120.2,1.8,1.1,1.1,149.2
2675,407,316.84,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2675,No,Lime,Hay Cool,Stare,None,WTF,Jack,Wizardonk,None,None,None,4,16.2,10.6,12.2,1.1,77.5,2.0,191.8,1.8,1.1,1.1,1.5
7208,444,308.55,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7208,No,Orange,Flappy Turquoise,Stare,None,Natural,Jack,None,None,Carrot,None,5,17.1,31.1,12.2,1.1,5.4,2.0,1.7,1.8,230.1,1.1,4.9
1378,457,307.06,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1378,No,Starry Blue,Flappy Oreo,Stare,Green Punk,Disagree,Jack,None,None,None,None,4,45.5,85.7,12.2,132.0,22.4,2.0,1.7,1.8,1.1,1.1,1.5
4093,485,302.89,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4093,No,Metropol Dawn,Hay Treasure,Stare,None,Natural,Jenny,Laptop,None,None,None,5,26.1,17.1,12.2,1.1,5.4,2.0,230.1,1.8,1.1,1.1,4.9
1005,538,295.29,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1005,No,Burgundy,Droopy Warm,Stare,None,Bubble Gum,Jenny,Bejeweled,None,None,None,6,16.9,14.4,12.2,1.1,26.4,2.0,127.9,1.8,1.1,1.1,90.5
3695,548,294.40,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/3695,No,Sky Sunrise,Hay Blue,Stare,None,Surprised,Jack,Carrot Headset,None,None,None,3,86.6,29.6,12.2,1.1,30.9,2.0,120.2,1.8,1.1,1.1,7.8
4578,614,283.79,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4578,No,Blue,Hay Warm,Stare,None,Natural,Jenny,None,None,Carrot,None,4,16.8,10.0,12.2,1.1,5.4,2.0,1.7,1.8,230.1,1.1,1.5
7156,691,275.90,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7156,No,Light Blue,Hay Purple,Stare,Super Saiyan,WTF,Jack,None,None,None,None,4,17.2,10.7,12.2,149.2,77.5,2.0,1.7,1.8,1.1,1.1,1.5
2303,742,270.65,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2303,No,Light Blue,Hay Treasure,Stare,None,Whine,Jack,Wizardonk,None,None,None,4,17.2,17.1,12.2,1.1,23.8,2.0,191.8,1.8,1.1,1.1,1.5
7557,752,269.87,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7557,No,Sky Sunrise,Hay Pastel,Stare,None,Playful,Jenny,Map,None,None,None,4,86.6,19.4,12.2,1.1,19.1,2.0,123.9,1.8,1.1,1.1,1.5
3187,800,266.48,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/3187,No,Chamomile,Hay Snow,Stare,None,Slurpee,Jack,None,Blue Carrot Blanket,None,None,4,16.3,10.9,12.2,1.1,60.6,2.0,1.7,157.9,1.1,1.1,1.5
273,801,266.36,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/273,No,Sky Day,Droopy Snow,Stare,None,Noodle,Jenny,None,V Fitness,None,None,3,59.2,20.2,12.2,1.1,69.4,2.0,1.7,90.5,1.1,1.1,7.8
7484,802,266.12,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7484,No,Starry Blue,Hay Care,Stare,None,WTF,Jenny,Orange Bucket Hat,None,None,None,3,45.5,51.6,12.2,1.1,77.5,2.0,64.4,1.8,1.1,1.1,7.8
7379,831,263.59,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7379,No,Blue,Droopy Yellow,Stare,None,Slurpee,Jack,None,Aloha Coco,None,None,3,16.8,64.4,12.2,1.1,60.6,2.0,1.7,94.8,1.1,1.1,7.8
2016,869,260.72,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2016,No,Sky Day,Flappy Mud,Stare,None,Teeth,Jack,None,None,Choco Donut,None,4,59.2,27.9,12.2,1.1,22.3,2.0,1.7,1.8,129.9,1.1,1.5
3116,895,258.28,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/3116,No,Lavender,Hay Purple,Stare,Super Saiyan,Slurpee,Jack,None,None,None,None,4,16.4,10.7,12.2,149.2,60.6,2.0,1.7,1.8,1.1,1.1,1.5
8037,919,256.86,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/8037,No,Orange,Hay Cool,Stare,None,Yawn,Jack,Wizardonk,None,None,None,4,17.1,10.6,12.2,1.1,16.6,2.0,191.8,1.8,1.1,1.1,1.5
6623,960,252.81,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6623,No,Starry Red,Droopy Warm,Stare,None,Gameboy,Jenny,Karaoke,None,None,None,5,33.6,14.4,12.2,1.1,68.8,2.0,111.9,1.8,1.1,1.1,4.9
7952,976,252.03,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7952,No,Burgundy,Flappy Turquoise,Stare,None,Surprised,Jack,Black Cap,None,None,None,6,16.9,31.1,12.2,1.1,30.9,2.0,63.4,1.8,1.1,1.1,90.5
705,980,251.73,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/705,No,Blue,Flappy Oreo,Stare,None,Natural,Jack,Sneakers,None,None,None,3,16.8,85.7,12.2,1.1,5.4,2.0,116.7,1.8,1.1,1.1,7.8
1784,1013,249.74,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1784,No,Blue,Droopy Yellow,Stare,None,Bubble Gum,Jack,None,Business Formal,None,None,3,16.8,64.4,12.2,1.1,26.4,2.0,1.7,115.1,1.1,1.1,7.8
4824,1141,243.14,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4824,No,Sky Sunrise,Flappy Treasure,Stare,None,Bubble Gum,Jack,None,Aloha Coco,None,None,4,86.6,14.6,12.2,1.1,26.4,2.0,1.7,94.8,1.1,1.1,1.5
5458,1163,241.48,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5458,No,Chamomile,Hay Blue,Stare,None,Sweetie,Jack,None,Blue Carrot Blanket,None,None,4,16.3,29.6,12.2,1.1,16.9,2.0,1.7,157.9,1.1,1.1,1.5
4869,1187,240.33,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4869,No,Carob,Flappy Oreo,Stare,None,Noodle,Jack,None,Red Puffer,None,None,4,17.7,85.7,12.2,1.1,69.4,2.0,1.7,46.8,1.1,1.1,1.5
5205,1198,240.09,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5205,No,Lavender,Knotty Cool,Stare,None,Teeth,Jack,None,Blue Carrot Blanket,None,None,4,16.4,22.8,12.2,1.1,22.3,2.0,1.7,157.9,1.1,1.1,1.5
5722,1208,239.67,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5722,No,Starry Sand,Droopy Warm,Stare,None,Shy,Jenny,Hair Roller,None,None,None,5,33.7,14.4,12.2,1.1,28.6,2.0,138.9,1.8,1.1,1.1,4.9
6029,1250,237.87,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6029,No,Sky Sunset,Droopy Snow,Stare,None,Braces,Jack,Sneakers,None,None,None,4,65.0,20.2,12.2,1.1,15.2,2.0,116.7,1.8,1.1,1.1,1.5
2117,1293,236.20,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2117,No,Carob,Hay Purple,Stare,None,Cigarette,Jenny,None,Pink Carrot Blanket,None,None,4,17.7,10.7,12.2,1.1,26.1,2.0,1.7,161.1,1.1,1.1,1.5
8054,1340,234.16,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/8054,No,Carob,Hay Snow,Stare,None,Whine,Jenny,None,Pink Carrot Blanket,None,None,4,17.7,10.9,12.2,1.1,23.8,2.0,1.7,161.1,1.1,1.1,1.5
5869,1349,233.87,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5869,No,Metropol Night,Droopy Yellow,Stare,None,Mocking,Jenny,None,Brunch,None,None,4,24.4,64.4,12.2,1.1,35.8,2.0,1.7,88.5,1.1,1.1,1.5
